width,height,n_tribes,n_agents,n_heaps,vision_radius,step_count,alpha,trade_percentage,spice_movement_bias,tribe_movement_bias,spice_threshold
164.6616963017732,49.274996891617775,9.123004913330078,115.4371637199074,14.05979511141777,7.825476784259081,232.30161545798182,0.42649372946470976,0.5497193019837141,0.5124286888167262,0.8791769584640861,0.43347499147057533
164.6616963017732,49.274996891617775,9.123004913330078,115.4371637199074,14.05979511141777,7.825476784259081,232.30161545798182,0.42649372946470976,0.5497193019837141,0.5124286888167262,0.3365929080173373,0.4174002278596163
164.6616963017732,49.274996891617775,9.123004913330078,115.4371637199074,14.05979511141777,7.825476784259081,232.30161545798182,0.42649372946470976,0.5497193019837141,0.5124286888167262,0.3365929080173373,0.43347499147057533
120.07710221223533,189.83001149259508,9.918331384658813,33.96566893905401,34.32718874514103,11.305487245321274,422.476250724867,0.7422207314521074,0.44160549994558096,0.014191550202667713,0.24225481413304806,0.7795804254710674
24.8591201659292,189.83001149259508,9.918331384658813,33.96566893905401,34.32718874514103,11.305487245321274,422.476250724867,0.7422207314521074,0.44160549994558096,0.014191550202667713,0.24225481413304806,0.7795804254710674
120.07710221223533,178.82631627842784,9.918331384658813,33.96566893905401,34.32718874514103,11.305487245321274,422.476250724867,0.7422207314521074,0.44160549994558096,0.014191550202667713,0.24225481413304806,0.7795804254710674
120.07710221223533,189.83001149259508,2.3222384825348854,33.96566893905401,34.32718874514103,11.305487245321274,422.476250724867,0.7422207314521074,0.44160549994558096,0.014191550202667713,0.24225481413304806,0.7795804254710674
120.07710221223533,189.83001149259508,9.918331384658813,22.617984134703875,34.32718874514103,11.305487245321274,422.476250724867,0.7422207314521074,0.44160549994558096,0.014191550202667713,0.24225481413304806,0.7795804254710674
120.07710221223533,189.83001149259508,9.918331384658813,33.96566893905401,40.72655177116394,11.305487245321274,422.476250724867,0.7422207314521074,0.44160549994558096,0.014191550202667713,0.24225481413304806,0.7795804254710674
120.07710221223533,189.83001149259508,9.918331384658813,33.96566893905401,34.32718874514103,19.30270478129387,422.476250724867,0.7422207314521074,0.44160549994558096,0.014191550202667713,0.24225481413304806,0.7795804254710674
120.07710221223533,189.83001149259508,9.918331384658813,33.96566893905401,34.32718874514103,11.305487245321274,382.35102873295546,0.7422207314521074,0.44160549994558096,0.014191550202667713,0.24225481413304806,0.7795804254710674
120.07710221223533,189.83001149259508,9.918331384658813,33.96566893905401,34.32718874514103,11.305487245321274,422.476250724867,0.99729984998703,0.44160549994558096,0.014191550202667713,0.24225481413304806,0.7795804254710674
120.07710221223533,189.83001149259508,9.918331384658813,33.96566893905401,34.32718874514103,11.305487245321274,422.476250724867,0.7422207314521074,0.4437144445255399,0.014191550202667713,0.24225481413304806,0.7795804254710674
120.07710221223533,189.83001149259508,9.918331384658813,33.96566893905401,34.32718874514103,11.305487245321274,422.476250724867,0.7422207314521074,0.44160549994558096,0.39095826260745525,0.24225481413304806,0.7795804254710674
120.07710221223533,189.83001149259508,9.918331384658813,33.96566893905401,34.32718874514103,11.305487245321274,422.476250724867,0.7422207314521074,0.44160549994558096,0.014191550202667713,0.6947693526744843,0.7795804254710674
120.07710221223533,189.83001149259508,9.918331384658813,33.96566893905401,34.32718874514103,11.305487245321274,422.476250724867,0.7422207314521074,0.44160549994558096,0.014191550202667713,0.24225481413304806,0.9833728279918432
120.07710221223533,178.82631627842784,2.3222384825348854,22.617984134703875,40.72655177116394,19.30270478129387,382.35102873295546,0.99729984998703,0.4437144445255399,0.39095826260745525,0.6947693526744843,0.9833728279918432
24.8591201659292,189.83001149259508,2.3222384825348854,22.617984134703875,40.72655177116394,19.30270478129387,382.35102873295546,0.99729984998703,0.4437144445255399,0.39095826260745525,0.6947693526744843,0.9833728279918432
24.8591201659292,178.82631627842784,9.918331384658813,22.617984134703875,40.72655177116394,19.30270478129387,382.35102873295546,0.99729984998703,0.4437144445255399,0.39095826260745525,0.6947693526744843,0.9833728279918432
24.8591201659292,178.82631627842784,2.3222384825348854,33.96566893905401,40.72655177116394,19.30270478129387,382.35102873295546,0.99729984998703,0.4437144445255399,0.39095826260745525,0.6947693526744843,0.9833728279918432
24.8591201659292,178.82631627842784,2.3222384825348854,22.617984134703875,34.32718874514103,19.30270478129387,382.35102873295546,0.99729984998703,0.4437144445255399,0.39095826260745525,0.6947693526744843,0.9833728279918432
24.8591201659292,178.82631627842784,2.3222384825348854,22.617984134703875,40.72655177116394,11.305487245321274,382.35102873295546,0.99729984998703,0.4437144445255399,0.39095826260745525,0.6947693526744843,0.9833728279918432
24.8591201659292,178.82631627842784,2.3222384825348854,22.617984134703875,40.72655177116394,19.30270478129387,422.476250724867,0.99729984998703,0.4437144445255399,0.39095826260745525,0.6947693526744843,0.9833728279918432
24.8591201659292,178.82631627842784,2.3222384825348854,22.617984134703875,40.72655177116394,19.30270478129387,382.35102873295546,0.7422207314521074,0.4437144445255399,0.39095826260745525,0.6947693526744843,0.9833728279918432
24.8591201659292,178.82631627842784,2.3222384825348854,22.617984134703875,40.72655177116394,19.30270478129387,382.35102873295546,0.99729984998703,0.44160549994558096,0.39095826260745525,0.6947693526744843,0.9833728279918432
24.8591201659292,178.82631627842784,2.3222384825348854,22.617984134703875,40.72655177116394,19.30270478129387,382.35102873295546,0.99729984998703,0.4437144445255399,0.014191550202667713,0.6947693526744843,0.9833728279918432
24.8591201659292,178.82631627842784,2.3222384825348854,22.617984134703875,40.72655177116394,19.30270478129387,382.35102873295546,0.99729984998703,0.4437144445255399,0.39095826260745525,0.24225481413304806,0.9833728279918432
24.8591201659292,178.82631627842784,2.3222384825348854,22.617984134703875,40.72655177116394,19.30270478129387,382.35102873295546,0.99729984998703,0.4437144445255399,0.39095826260745525,0.6947693526744843,0.7795804254710674
24.8591201659292,178.82631627842784,2.3222384825348854,22.617984134703875,40.72655177116394,19.30270478129387,382.35102873295546,0.99729984998703,0.4437144445255399,0.39095826260745525,0.6947693526744843,0.9833728279918432
177.45039419271052,43.34006020799279,5.143684267997742,121.60171628929675,48.500875488854945,16.11742600798607,71.97341020219028,0.9146214043721557,0.02471925877034664,0.4790669623762369,0.2677817549556494,0.630133262835443
137.58726306259632,43.34006020799279,5.143684267997742,121.60171628929675,48.500875488854945,16.11742600798607,71.97341020219028,0.9146214043721557,0.02471925877034664,0.4790669623762369,0.2677817549556494,0.630133262835443
177.45039419271052,68.10069750063121,5.143684267997742,121.60171628929675,48.500875488854945,16.11742600798607,71.97341020219028,0.9146214043721557,0.02471925877034664,0.4790669623762369,0.2677817549556494,0.630133262835443
177.45039419271052,43.34006020799279,4.406121052801609,121.60171628929675,48.500875488854945,16.11742600798607,71.97341020219028,0.9146214043721557,0.02471925877034664,0.4790669623762369,0.2677817549556494,0.630133262835443
177.45039419271052,43.34006020799279,5.143684267997742,196.87139185145497,48.500875488854945,16.11742600798607,71.97341020219028,0.9146214043721557,0.02471925877034664,0.4790669623762369,0.2677817549556494,0.630133262835443
177.45039419271052,43.34006020799279,5.143684267997742,121.60171628929675,30.8218695782125,16.11742600798607,71.97341020219028,0.9146214043721557,0.02471925877034664,0.4790669623762369,0.2677817549556494,0.630133262835443
177.45039419271052,43.34006020799279,5.143684267997742,121.60171628929675,48.500875488854945,5.521757367998362,71.97341020219028,0.9146214043721557,0.02471925877034664,0.4790669623762369,0.2677817549556494,0.630133262835443
177.45039419271052,43.34006020799279,5.143684267997742,121.60171628929675,48.500875488854945,16.11742600798607,398.71985339559615,0.9146214043721557,0.02471925877034664,0.4790669623762369,0.2677817549556494,0.630133262835443
177.45039419271052,43.34006020799279,5.143684267997742,121.60171628929675,48.500875488854945,16.11742600798607,71.97341020219028,0.1414052303880453,0.02471925877034664,0.4790669623762369,0.2677817549556494,0.630133262835443
177.45039419271052,43.34006020799279,5.143684267997742,121.60171628929675,48.500875488854945,16.11742600798607,71.97341020219028,0.9146214043721557,0.9194133449345827,0.4790669623762369,0.2677817549556494,0.630133262835443
177.45039419271052,43.34006020799279,5.143684267997742,121.60171628929675,48.500875488854945,16.11742600798607,71.97341020219028,0.9146214043721557,0.02471925877034664,0.20287809241563082,0.2677817549556494,0.630133262835443
177.45039419271052,43.34006020799279,5.143684267997742,121.60171628929675,48.500875488854945,16.11742600798607,71.97341020219028,0.9146214043721557,0.02471925877034664,0.4790669623762369,0.20823096483945847,0.630133262835443
177.45039419271052,43.34006020799279,5.143684267997742,121.60171628929675,48.500875488854945,16.11742600798607,71.97341020219028,0.9146214043721557,0.02471925877034664,0.4790669623762369,0.2677817549556494,0.09950884152203798
177.45039419271052,68.10069750063121,4.406121052801609,196.87139185145497,30.8218695782125,5.521757367998362,398.71985339559615,0.1414052303880453,0.9194133449345827,0.20287809241563082,0.20823096483945847,0.09950884152203798
137.58726306259632,43.34006020799279,4.406121052801609,196.87139185145497,30.8218695782125,5.521757367998362,398.71985339559615,0.1414052303880453,0.9194133449345827,0.20287809241563082,0.20823096483945847,0.09950884152203798
137.58726306259632,68.10069750063121,5.143684267997742,196.87139185145497,30.8218695782125,5.521757367998362,398.71985339559615,0.1414052303880453,0.9194133449345827,0.20287809241563082,0.20823096483945847,0.09950884152203798
137.58726306259632,68.10069750063121,4.406121052801609,121.60171628929675,30.8218695782125,5.521757367998362,398.71985339559615,0.1414052303880453,0.9194133449345827,0.20287809241563082,0.20823096483945847,0.09950884152203798
137.58726306259632,68.10069750063121,4.406121052801609,196.87139185145497,48.500875488854945,5.521757367998362,398.71985339559615,0.1414052303880453,0.9194133449345827,0.20287809241563082,0.20823096483945847,0.09950884152203798
137.58726306259632,68.10069750063121,4.406121052801609,196.87139185145497,30.8218695782125,16.11742600798607,398.71985339559615,0.1414052303880453,0.9194133449345827,0.20287809241563082,0.20823096483945847,0.09950884152203798
137.58726306259632,68.10069750063121,4.406121052801609,196.87139185145497,30.8218695782125,5.521757367998362,71.97341020219028,0.1414052303880453,0.9194133449345827,0.20287809241563082,0.20823096483945847,0.09950884152203798
137.58726306259632,68.10069750063121,4.406121052801609,196.87139185145497,30.8218695782125,5.521757367998362,398.71985339559615,0.9146214043721557,0.9194133449345827,0.20287809241563082,0.20823096483945847,0.09950884152203798
137.58726306259632,68.10069750063121,4.406121052801609,196.87139185145497,30.8218695782125,5.521757367998362,398.71985339559615,0.1414052303880453,0.02471925877034664,0.20287809241563082,0.20823096483945847,0.09950884152203798
137.58726306259632,68.10069750063121,4.406121052801609,196.87139185145497,30.8218695782125,5.521757367998362,398.71985339559615,0.1414052303880453,0.9194133449345827,0.4790669623762369,0.20823096483945847,0.09950884152203798
137.58726306259632,68.10069750063121,4.406121052801609,196.87139185145497,30.8218695782125,5.521757367998362,398.71985339559615,0.1414052303880453,0.9194133449345827,0.20287809241563082,0.2677817549556494,0.09950884152203798
137.58726306259632,68.10069750063121,4.406121052801609,196.87139185145497,30.8218695782125,5.521757367998362,398.71985339559615,0.1414052303880453,0.9194133449345827,0.20287809241563082,0.20823096483945847,0.630133262835443
137.58726306259632,68.10069750063121,4.406121052801609,196.87139185145497,30.8218695782125,5.521757367998362,398.71985339559615,0.1414052303880453,0.9194133449345827,0.20287809241563082,0.20823096483945847,0.09950884152203798
99.70121753402054,116.25269239768386,7.99728012830019,59.15238104760647,7.915040305815637,5.1420774552971125,321.9212510623038,0.13942511565983295,0.8031578250229359,0.8923162249848247,0.6077964743599296,0.04724509362131357
92.79914667829871,116.25269239768386,7.99728012830019,59.15238104760647,7.915040305815637,5.1420774552971125,321.9212510623038,0.13942511565983295,0.8031578250229359,0.8923162249848247,0.6077964743599296,0.04724509362131357
99.70121753402054,124.18721527792513,7.99728012830019,59.15238104760647,7.915040305815637,5.1420774552971125,321.9212510623038,0.13942511565983295,0.8031578250229359,0.8923162249848247,0.6077964743599296,0.04724509362131357
99.70121753402054,116.25269239768386,7.167800188064575,59.15238104760647,7.915040305815637,5.1420774552971125,321.9212510623038,0.13942511565983295,0.8031578250229359,0.8923162249848247,0.6077964743599296,0.04724509362131357
99.70121753402054,116.25269239768386,7.99728012830019,84.84668553806841,7.915040305815637,5.1420774552971125,321.9212510623038,0.13942511565983295,0.8031578250229359,0.8923162249848247,0.6077964743599296,0.04724509362131357
99.70121753402054,116.25269239768386,7.99728012830019,59.15238104760647,4.15505450591445,5.1420774552971125,321.9212510623038,0.13942511565983295,0.8031578250229359,0.8923162249848247,0.6077964743599296,0.04724509362131357
99.70121753402054,116.25269239768386,7.99728012830019,59.15238104760647,7.915040305815637,12.606891974806786,321.9212510623038,0.13942511565983295,0.8031578250229359,0.8923162249848247,0.6077964743599296,0.04724509362131357
99.70121753402054,116.25269239768386,7.99728012830019,59.15238104760647,7.915040305815637,5.1420774552971125,100.57645360939205,0.13942511565983295,0.8031578250229359,0.8923162249848247,0.6077964743599296,0.04724509362131357
99.70121753402054,116.25269239768386,7.99728012830019,59.15238104760647,7.915040305815637,5.1420774552971125,321.9212510623038,0.7121978076174855,0.8031578250229359,0.8923162249848247,0.6077964743599296,0.04724509362131357
99.70121753402054,116.25269239768386,7.99728012830019,59.15238104760647,7.915040305815637,5.1420774552971125,321.9212510623038,0.13942511565983295,0.08770073298364878,0.8923162249848247,0.6077964743599296,0.04724509362131357
99.70121753402054,116.25269239768386,7.99728012830019,59.15238104760647,7.915040305815637,5.1420774552971125,321.9212510623038,0.13942511565983295,0.8031578250229359,0.831367515027523,0.6077964743599296,0.04724509362131357
99.70121753402054,116.25269239768386,7.99728012830019,59.15238104760647,7.915040305815637,5.1420774552971125,321.9212510623038,0.13942511565983295,0.8031578250229359,0.8923162249848247,0.8231208054348826,0.04724509362131357
99.70121753402054,116.25269239768386,7.99728012830019,59.15238104760647,7.915040305815637,5.1420774552971125,321.9212510623038,0.13942511565983295,0.8031578250229359,0.8923162249848247,0.6077964743599296,0.5478370552882552
99.70121753402054,124.18721527792513,7.167800188064575,84.84668553806841,4.15505450591445,12.606891974806786,100.57645360939205,0.7121978076174855,0.08770073298364878,0.831367515027523,0.8231208054348826,0.5478370552882552
92.79914667829871,116.25269239768386,7.167800188064575,84.84668553806841,4.15505450591445,12.606891974806786,100.57645360939205,0.7121978076174855,0.08770073298364878,0.831367515027523,0.8231208054348826,0.5478370552882552
92.79914667829871,124.18721527792513,7.99728012830019,84.84668553806841,4.15505450591445,12.606891974806786,100.57645360939205,0.7121978076174855,0.08770073298364878,0.831367515027523,0.8231208054348826,0.5478370552882552
92.79914667829871,124.18721527792513,7.167800188064575,59.15238104760647,4.15505450591445,12.606891974806786,100.57645360939205,0.7121978076174855,0.08770073298364878,0.831367515027523,0.8231208054348826,0.5478370552882552
92.79914667829871,124.18721527792513,7.167800188064575,84.84668553806841,7.915040305815637,12.606891974806786,100.57645360939205,0.7121978076174855,0.08770073298364878,0.831367515027523,0.8231208054348826,0.5478370552882552
92.79914667829871,124.18721527792513,7.167800188064575,84.84668553806841,4.15505450591445,5.1420774552971125,100.57645360939205,0.7121978076174855,0.08770073298364878,0.831367515027523,0.8231208054348826,0.5478370552882552
92.79914667829871,124.18721527792513,7.167800188064575,84.84668553806841,4.15505450591445,12.606891974806786,321.9212510623038,0.7121978076174855,0.08770073298364878,0.831367515027523,0.8231208054348826,0.5478370552882552
92.79914667829871,124.18721527792513,7.167800188064575,84.84668553806841,4.15505450591445,12.606891974806786,100.57645360939205,0.13942511565983295,0.08770073298364878,0.831367515027523,0.8231208054348826,0.5478370552882552
92.79914667829871,124.18721527792513,7.167800188064575,84.84668553806841,4.15505450591445,12.606891974806786,100.57645360939205,0.7121978076174855,0.8031578250229359,0.831367515027523,0.8231208054348826,0.5478370552882552
92.79914667829871,124.18721527792513,7.167800188064575,84.84668553806841,4.15505450591445,12.606891974806786,100.57645360939205,0.7121978076174855,0.08770073298364878,0.8923162249848247,0.8231208054348826,0.5478370552882552
92.79914667829871,124.18721527792513,7.167800188064575,84.84668553806841,4.15505450591445,12.606891974806786,100.57645360939205,0.7121978076174855,0.08770073298364878,0.831367515027523,0.6077964743599296,0.5478370552882552
92.79914667829871,124.18721527792513,7.167800188064575,84.84668553806841,4.15505450591445,12.606891974806786,100.57645360939205,0.7121978076174855,0.08770073298364878,0.831367515027523,0.8231208054348826,0.04724509362131357
92.79914667829871,124.18721527792513,7.167800188064575,84.84668553806841,4.15505450591445,12.606891974806786,100.57645360939205,0.7121978076174855,0.08770073298364878,0.831367515027523,0.8231208054348826,0.5478370552882552
61.90086314454675,32.421104134991765,8.280490152537823,88.77816008403897,5.17689270246774,7.915645644068718,122.65776824206114,0.7724903700873256,0.19483154360204935,0.20740015152841806,0.44922472815960646,0.1629824861884117
105.04917281679809,32.421104134991765,8.280490152537823,88.77816008403897,5.17689270246774,7.915645644068718,122.65776824206114,0.7724903700873256,0.19483154360204935,0.20740015152841806,0.44922472815960646,0.1629824861884117
61.90086314454675,174.15930264629424,8.280490152537823,88.77816008403897,5.17689270246774,7.915645644068718,122.65776824206114,0.7724903700873256,0.19483154360204935,0.20740015152841806,0.44922472815960646,0.1629824861884117
61.90086314454675,32.421104134991765,6.073328860104084,88.77816008403897,5.17689270246774,7.915645644068718,122.65776824206114,0.7724903700873256,0.19483154360204935,0.20740015152841806,0.44922472815960646,0.1629824861884117
61.90086314454675,32.421104134991765,8.280490152537823,69.1427427623421,5.17689270246774,7.915645644068718,122.65776824206114,0.7724903700873256,0.19483154360204935,0.20740015152841806,0.44922472815960646,0.1629824861884117
61.90086314454675,32.421104134991765,8.280490152537823,88.77816008403897,10.612599901854992,7.915645644068718,122.65776824206114,0.7724903700873256,0.19483154360204935,0.20740015152841806,0.44922472815960646,0.1629824861884117
61.90086314454675,32.421104134991765,8.280490152537823,88.77816008403897,5.17689270246774,15.476246172562242,122.65776824206114,0.7724903700873256,0.19483154360204935,0.20740015152841806,0.44922472815960646,0.1629824861884117
61.90086314454675,32.421104134991765,8.280490152537823,88.77816008403897,5.17689270246774,7.915645644068718,464.74413317628205,0.7724903700873256,0.19483154360204935,0.20740015152841806,0.44922472815960646,0.1629824861884117
61.90086314454675,32.421104134991765,8.280490152537823,88.77816008403897,5.17689270246774,7.915645644068718,122.65776824206114,0.3247272549197078,0.19483154360204935,0.20740015152841806,0.44922472815960646,0.1629824861884117
61.90086314454675,32.421104134991765,8.280490152537823,88.77816008403897,5.17689270246774,7.915645644068718,122.65776824206114,0.7724903700873256,0.6730408631265163,0.20740015152841806,0.44922472815960646,0.1629824861884117
61.90086314454675,32.421104134991765,8.280490152537823,88.77816008403897,5.17689270246774,7.915645644068718,122.65776824206114,0.7724903700873256,0.19483154360204935,0.7306742081418633,0.44922472815960646,0.1629824861884117
61.90086314454675,32.421104134991765,8.280490152537823,88.77816008403897,5.17689270246774,7.915645644068718,122.65776824206114,0.7724903700873256,0.19483154360204935,0.20740015152841806,0.08942597731947899,0.1629824861884117
61.90086314454675,32.421104134991765,8.280490152537823,88.77816008403897,5.17689270246774,7.915645644068718,122.65776824206114,0.7724903700873256,0.19483154360204935,0.20740015152841806,0.44922472815960646,0.626999937929213
61.90086314454675,174.15930264629424,6.073328860104084,69.1427427623421,10.612599901854992,15.476246172562242,464.74413317628205,0.3247272549197078,0.6730408631265163,0.7306742081418633,0.08942597731947899,0.626999937929213
105.04917281679809,32.421104134991765,6.073328860104084,69.1427427623421,10.612599901854992,15.476246172562242,464.74413317628205,0.3247272549197078,0.6730408631265163,0.7306742081418633,0.08942597731947899,0.626999937929213
105.04917281679809,174.15930264629424,8.280490152537823,69.1427427623421,10.612599901854992,15.476246172562242,464.74413317628205,0.3247272549197078,0.6730408631265163,0.7306742081418633,0.08942597731947899,0.626999937929213
105.04917281679809,174.15930264629424,6.073328860104084,88.77816008403897,10.612599901854992,15.476246172562242,464.74413317628205,0.3247272549197078,0.6730408631265163,0.7306742081418633,0.08942597731947899,0.626999937929213
105.04917281679809,174.15930264629424,6.073328860104084,69.1427427623421,5.17689270246774,15.476246172562242,464.74413317628205,0.3247272549197078,0.6730408631265163,0.7306742081418633,0.08942597731947899,0.626999937929213
105.04917281679809,174.15930264629424,6.073328860104084,69.1427427623421,10.612599901854992,7.915645644068718,464.74413317628205,0.3247272549197078,0.6730408631265163,0.7306742081418633,0.08942597731947899,0.626999937929213
105.04917281679809,174.15930264629424,6.073328860104084,69.1427427623421,10.612599901854992,15.476246172562242,122.65776824206114,0.3247272549197078,0.6730408631265163,0.7306742081418633,0.08942597731947899,0.626999937929213
105.04917281679809,174.15930264629424,6.073328860104084,69.1427427623421,10.612599901854992,15.476246172562242,464.74413317628205,0.7724903700873256,0.6730408631265163,0.7306742081418633,0.08942597731947899,0.626999937929213
105.04917281679809,174.15930264629424,6.073328860104084,69.1427427623421,10.612599901854992,15.476246172562242,464.74413317628205,0.3247272549197078,0.19483154360204935,0.7306742081418633,0.08942597731947899,0.626999937929213
105.04917281679809,174.15930264629424,6.073328860104084,69.1427427623421,10.612599901854992,15.476246172562242,464.74413317628205,0.3247272549197078,0.6730408631265163,0.20740015152841806,0.08942597731947899,0.626999937929213
105.04917281679809,174.15930264629424,6.073328860104084,69.1427427623421,10.612599901854992,15.476246172562242,464.74413317628205,0.3247272549197078,0.6730408631265163,0.7306742081418633,0.44922472815960646,0.626999937929213
105.04917281679809,174.15930264629424,6.073328860104084,69.1427427623421,10.612599901854992,15.476246172562242,464.74413317628205,0.3247272549197078,0.6730408631265163,0.7306742081418633,0.08942597731947899,0.1629824861884117
105.04917281679809,174.15930264629424,6.073328860104084,69.1427427623421,10.612599901854992,15.476246172562242,464.74413317628205,0.3247272549197078,0.6730408631265163,0.7306742081418633,0.08942597731947899,0.626999937929213
173.790715765208,150.98994352854788,2.6105278581380844,151.20991840027273,39.63427004497498,14.395388895645738,386.4354551304132,0.04815771244466305,0.9772908044978976,0.6711861342191696,0.6722059641033411,0.5193033572286367
60.814755419269204,150.98994352854788,2.6105278581380844,151.20991840027273,39.63427004497498,14.395388895645738,386.4354551304132,0.04815771244466305,0.9772908044978976,0.6711861342191696,0.6722059641033411,0.5193033572286367
173.790715765208,17.968416837975383,2.6105278581380844,151.20991840027273,39.63427004497498,14.395388895645738,386.4354551304132,0.04815771244466305,0.9772908044978976,0.6711861342191696,0.6722059641033411,0.5193033572286367
173.790715765208,150.98994352854788,5.374127775430679,151.20991840027273,39.63427004497498,14.395388895645738,386.4354551304132,0.04815771244466305,0.9772908044978976,0.6711861342191696,0.6722059641033411,0.5193033572286367
173.790715765208,150.98994352854788,2.6105278581380844,164.93064792826772,39.63427004497498,14.395388895645738,386.4354551304132,0.04815771244466305,0.9772908044978976,0.6711861342191696,0.6722059641033411,0.5193033572286367
173.790715765208,150.98994352854788,2.6105278581380844,151.20991840027273,36.51675149053335,14.395388895645738,386.4354551304132,0.04815771244466305,0.9772908044978976,0.6711861342191696,0.6722059641033411,0.5193033572286367
173.790715765208,150.98994352854788,2.6105278581380844,151.20991840027273,39.63427004497498,3.926268083974719,386.4354551304132,0.04815771244466305,0.9772908044978976,0.6711861342191696,0.6722059641033411,0.5193033572286367
